Sample Names	MutationType	DBS2	DBS4	DBS6	DBS9	DBS11
Breast-AdenoCA::S.1	TC>GG	0.28256122770019076	0.7174387722998093	0.0	0.0	0.0
Breast-AdenoCA::S.1	TC>GT	0.9999999999998032	1.9682184837576579e-13	0.0	0.0	0.0
Breast-AdenoCA::S.1	TG>AA	0.13866948943264631	0.8613305105673537	0.0	0.0	0.0
Breast-AdenoCA::S.1	TG>AC	0.4362135882974152	0.5637864117025849	0.0	0.0	0.0
Breast-AdenoCA::S.1	TG>AT	0.999999999999996	3.931849045642578e-15	0.0	0.0	0.0
Breast-AdenoCA::S.1	TG>CA	0.06918526445597069	0.9308147355440293	0.0	0.0	0.0
Breast-AdenoCA::S.1	TG>CC	0.1704157106096555	0.8295842893903446	0.0	0.0	0.0
Breast-AdenoCA::S.1	TG>CT	0.9394604260721596	0.06053957392784034	0.0	0.0	0.0
Breast-AdenoCA::S.1	TG>GA	0.07210885819691301	0.927891141803087	0.0	0.0	0.0
Breast-AdenoCA::S.1	TG>GC	0.15745882660380667	0.8425411733961935	0.0	0.0	0.0
Breast-AdenoCA::S.1	TG>GT	0.9879848575356894	0.01201514246431046	0.0	0.0	0.0
Breast-AdenoCA::S.1	TT>AA	0.9900367134139165	0.009963286586083503	0.0	0.0	0.0
Breast-AdenoCA::S.1	TT>AC	0.9954113648956059	0.004588635104394059	0.0	0.0	0.0
Breast-AdenoCA::S.1	TT>AG	0.9999999999999215	7.845410421307543e-14	0.0	0.0	0.0
Breast-AdenoCA::S.1	TT>CA	0.19821622127255523	0.8017837787274449	0.0	0.0	0.0
Breast-AdenoCA::S.1	TT>CC	0.9999999999943397	5.660279330775493e-12	0.0	0.0	0.0
Breast-AdenoCA::S.1	TT>CG	0.9999999999988507	1.1493452532138736e-12	0.0	0.0	0.0
Breast-AdenoCA::S.1	TT>GA	0.9999999999996478	3.5214263895199355e-13	0.0	0.0	0.0
Breast-AdenoCA::S.1	TT>GC	0.9999999999890469	1.0953008055598457e-11	0.0	0.0	0.0
Breast-AdenoCA::S.1	TT>GG	0.19821622127255523	0.8017837787274449	0.0	0.0	0.0
Breast-AdenoCA::S.2	AC>CA	0.0	0.5572582651424123	0.44274173485758767	0.0	0.0
Breast-AdenoCA::S.2	AC>CG	0.0	0.2155240759351562	0.7844759240648438	0.0	0.0
Breast-AdenoCA::S.2	AC>CT	0.0	2.803492742536564e-14	0.999999999999972	0.0	0.0
Breast-AdenoCA::S.2	AC>GA	0.0	0.2931452784051213	0.7068547215948786	0.0	0.0
Breast-AdenoCA::S.2	AC>GG	0.0	5.4509478897528595e-14	0.9999999999999454	0.0	0.0
Breast-AdenoCA::S.2	AC>GT	0.0	6.86122472734397e-05	0.9999313877527266	0.0	0.0
Breast-AdenoCA::S.2	AC>TA	0.0	0.09230199341633377	0.9076980065836663	0.0	0.0
Breast-AdenoCA::S.2	AC>TG	0.0	0.08729070573203909	0.9127092942679609	0.0	0.0
Breast-AdenoCA::S.2	AC>TT	0.0	0.039333166004478344	0.9606668339955218	0.0	0.0
Breast-AdenoCA::S.2	AT>CA	0.0	0.8666306403882983	0.13336935961170174	0.0	0.0
Breast-AdenoCA::S.2	AT>CC	0.0	8.858996568143402e-14	0.9999999999999114	0.0	0.0
Breast-AdenoCA::S.2	AT>CG	0.0	4.2034617515237456e-12	0.9999999999957965	0.0	0.0
Breast-AdenoCA::S.2	AT>GA	0.0	0.13922217592650038	0.8607778240734995	0.0	0.0
Breast-AdenoCA::S.2	AT>GC	0.0	0.45280641434035646	0.5471935856596436	0.0	0.0
Breast-AdenoCA::S.2	AT>TA	0.0	0.6247917313547343	0.3752082686452656	0.0	0.0
Breast-AdenoCA::S.2	CC>AA	0.0	0.4054824037681489	0.5945175962318511	0.0	0.0
Breast-AdenoCA::S.2	CC>AG	0.0	0.06654277248984125	0.9334572275101588	0.0	0.0
Breast-AdenoCA::S.2	CC>AT	0.0	0.966652930222843	0.03334706977715699	0.0	0.0
Breast-AdenoCA::S.2	CC>GA	0.0	0.07481934389229146	0.9251806561077085	0.0	0.0
Breast-AdenoCA::S.2	CC>GG	0.0	0.003251003551373699	0.9967489964486264	0.0	0.0
Breast-AdenoCA::S.2	CC>GT	0.0	0.01843715051082246	0.9815628494891775	0.0	0.0
Breast-AdenoCA::S.2	CC>TA	0.0	0.05831609643934536	0.9416839035606546	0.0	0.0
Breast-AdenoCA::S.2	CC>TG	0.0	0.0009760781579771747	0.9990239218420228	0.0	0.0
Breast-AdenoCA::S.2	CC>TT	0.0	0.4054824037681489	0.5945175962318511	0.0	0.0
Breast-AdenoCA::S.2	CG>AT	0.0	0.030165574411238162	0.9698344255887618	0.0	0.0
Breast-AdenoCA::S.2	CG>GC	0.0	0.006941928904347748	0.9930580710956523	0.0	0.0
Breast-AdenoCA::S.2	CG>GT	0.0	1.7580431077776872e-15	0.9999999999999983	0.0	0.0
Breast-AdenoCA::S.2	CG>TA	0.0	0.4054824037681489	0.5945175962318511	0.0	0.0
Breast-AdenoCA::S.2	CG>TC	0.0	6.353421781194383e-16	0.9999999999999994	0.0	0.0
Breast-AdenoCA::S.2	CG>TT	0.0	0.015371817132054513	0.9846281828679454	0.0	0.0
Breast-AdenoCA::S.2	CT>AA	0.0	1.2635934837152255e-15	0.9999999999999987	0.0	0.0
Breast-AdenoCA::S.2	CT>AC	0.0	2.903025029253484e-15	0.9999999999999971	0.0	0.0
Breast-AdenoCA::S.2	CT>AG	0.0	0.00737702413680405	0.9926229758631959	0.0	0.0
Breast-AdenoCA::S.2	CT>GA	0.0	0.06903061688392013	0.9309693831160798	0.0	0.0
Breast-AdenoCA::S.2	CT>GC	0.0	0.031588672757982994	0.9684113272420171	0.0	0.0
Breast-AdenoCA::S.2	CT>GG	0.0	0.09907002303116988	0.9009299769688301	0.0	0.0
Breast-AdenoCA::S.2	CT>TA	0.0	6.403731682176219e-14	0.9999999999999359	0.0	0.0
Breast-AdenoCA::S.2	CT>TC	0.0	0.4054824037681489	0.5945175962318511	0.0	0.0
Breast-AdenoCA::S.2	CT>TG	0.0	0.0022189896657862345	0.9977810103342138	0.0	0.0
Breast-AdenoCA::S.2	GC>AA	0.0	1.0	3.1290816596305586e-17	0.0	0.0
Breast-AdenoCA::S.2	GC>AG	0.0	0.714024699298341	0.28597530070165905	0.0	0.0
Breast-AdenoCA::S.2	GC>AT	0.0	0.7989817876948948	0.20101821230510525	0.0	0.0
Breast-AdenoCA::S.2	GC>CA	0.0	0.5254873876132343	0.4745126123867657	0.0	0.0
Breast-AdenoCA::S.2	GC>CG	0.0	0.9999999999886282	1.1371756744779632e-11	0.0	0.0
Breast-AdenoCA::S.2	GC>TA	0.0	0.9452551863841768	0.054744813615823174	0.0	0.0
Breast-AdenoCA::S.2	TA>AT	0.0	0.741513022095994	0.25848697790400593	0.0	0.0
Breast-AdenoCA::S.2	TA>CG	0.0	0.5484534183816061	0.45154658161839395	0.0	0.0
Breast-AdenoCA::S.2	TA>CT	0.0	0.21271391647927085	0.787286083520729	0.0	0.0
Breast-AdenoCA::S.2	TA>GC	0.0	0.1769822588984257	0.8230177411015742	0.0	0.0
Breast-AdenoCA::S.2	TA>GG	0.0	0.891720794190051	0.10827920580994903	0.0	0.0
Breast-AdenoCA::S.2	TA>GT	0.0	0.990502415570152	0.009497584429848048	0.0	0.0
Breast-AdenoCA::S.2	TC>AA	0.0	0.8699961413358707	0.13000385866412925	0.0	0.0
Breast-AdenoCA::S.2	TC>AG	0.0	0.1544349660458808	0.8455650339541193	0.0	0.0
Breast-AdenoCA::S.2	TC>AT	0.0	0.9196772547364207	0.08032274526357937	0.0	0.0
Breast-AdenoCA::S.2	TC>CA	0.0	0.8528971878573921	0.14710281214260798	0.0	0.0
Breast-AdenoCA::S.2	TC>CG	0.0	0.2728683321795548	0.7271316678204451	0.0	0.0
Breast-AdenoCA::S.2	TC>CT	0.0	0.0007125945719916693	0.9992874054280082	0.0	0.0
Breast-AdenoCA::S.2	TC>GA	0.0	0.8004169697186525	0.19958303028134747	0.0	0.0
Breast-AdenoCA::S.2	TC>GG	0.0	0.005539001704878696	0.9944609982951214	0.0	0.0
Breast-AdenoCA::S.2	TC>GT	0.0	0.4054824037681489	0.5945175962318511	0.0	0.0
Breast-AdenoCA::S.2	TG>AA	0.0	0.19483125109929794	0.805168748900702	0.0	0.0
Breast-AdenoCA::S.2	TG>AC	0.0	0.009359743718651314	0.9906402562813487	0.0	0.0
Breast-AdenoCA::S.2	TG>AT	0.0	2.561492672870643e-17	1.0	0.0	0.0
Breast-AdenoCA::S.2	TG>CA	0.0	0.05395719166080298	0.946042808339197	0.0	0.0
Breast-AdenoCA::S.2	TG>CC	0.0	0.01215017468262284	0.9878498253173771	0.0	0.0
Breast-AdenoCA::S.2	TG>CT	0.0	0.00024137538207062007	0.9997586246179293	0.0	0.0
Breast-AdenoCA::S.2	TG>GA	0.0	0.46041184048723843	0.5395881595127616	0.0	0.0
Breast-AdenoCA::S.2	TG>GC	0.0	0.08022638277991906	0.919773617220081	0.0	0.0
Breast-AdenoCA::S.2	TG>GT	0.0	0.0009524133759593411	0.9990475866240406	0.0	0.0
Breast-AdenoCA::S.2	TT>AA	0.0	0.07013314511581058	0.9298668548841894	0.0	0.0
Breast-AdenoCA::S.2	TT>AC	0.0	0.004152542979637932	0.9958474570203621	0.0	0.0
Breast-AdenoCA::S.2	TT>AG	0.0	2.6702352863416436e-15	0.9999999999999973	0.0	0.0
Breast-AdenoCA::S.2	TT>CA	0.0	0.4054824037681489	0.5945175962318511	0.0	0.0
Breast-AdenoCA::S.2	TT>CC	0.0	0.4054824037681489	0.5945175962318511	0.0	0.0
Breast-AdenoCA::S.2	TT>CG	0.0	5.23488728967454e-13	0.9999999999994765	0.0	0.0
Breast-AdenoCA::S.2	TT>GA	0.0	0.4054824037681489	0.5945175962318511	0.0	0.0
Breast-AdenoCA::S.2	TT>GC	0.0	1.3840828378889458e-11	0.9999999999861593	0.0	0.0
Breast-AdenoCA::S.2	TT>GG	0.0	0.4054824037681489	0.5945175962318511	0.0	0.0
Breast-AdenoCA::S.3	AC>CA	0.25299987394008866	0.7470001260599114	0.0	0.0	0.0
Breast-AdenoCA::S.3	AC>CG	0.7055450808953755	0.2944549191046245	0.0	0.0	0.0
Breast-AdenoCA::S.3	AC>CT	0.9999999999999823	1.761263814691762e-14	0.0	0.0	0.0
Breast-AdenoCA::S.3	AC>GA	0.16801225712286988	0.8319877428771302	0.0	0.0	0.0
Breast-AdenoCA::S.3	AC>GG	0.6904229224262468	0.30957707757375325	0.0	0.0	0.0
Breast-AdenoCA::S.3	AC>GT	0.9999893309195684	1.0669080431582322e-05	0.0	0.0	0.0
Breast-AdenoCA::S.3	AC>TA	0.8137470834992725	0.18625291650072756	0.0	0.0	0.0
Breast-AdenoCA::S.3	AC>TG	0.30989084783370124	0.6901091521662988	0.0	0.0	0.0
Breast-AdenoCA::S.3	AC>TT	0.985506471249023	0.014493528750976953	0.0	0.0	0.0
Breast-AdenoCA::S.3	AT>CA	0.13398337786406356	0.8660166221359366	0.0	0.0	0.0
Breast-AdenoCA::S.3	AT>CC	0.6907279631455465	0.3092720368544535	0.0	0.0	0.0
Breast-AdenoCA::S.3	AT>CG	0.6230143804303645	0.37698561956963555	0.0	0.0	0.0
Breast-AdenoCA::S.3	AT>GA	0.6603242171269003	0.3396757828730997	0.0	0.0	0.0
Breast-AdenoCA::S.3	AT>GC	0.5547944663089766	0.44520553369102345	0.0	0.0	0.0
Breast-AdenoCA::S.3	AT>TA	0.27486273739014255	0.7251372626098576	0.0	0.0	0.0
Breast-AdenoCA::S.3	CC>AA	1.0	2.578879828539845e-18	0.0	0.0	0.0
Breast-AdenoCA::S.3	CC>AG	0.9804405735492518	0.019559426450748176	0.0	0.0	0.0
Breast-AdenoCA::S.3	CC>AT	0.9598065759592695	0.04019342404073049	0.0	0.0	0.0
Breast-AdenoCA::S.3	CC>GA	0.9492198999163846	0.05078010008361538	0.0	0.0	0.0
Breast-AdenoCA::S.3	CC>GG	0.9585250890153509	0.04147491098464912	0.0	0.0	0.0
Breast-AdenoCA::S.3	CC>GT	0.9809939419671033	0.019006058032896764	0.0	0.0	0.0
Breast-AdenoCA::S.3	CC>TA	0.9971740041597036	0.0028259958402964583	0.0	0.0	0.0
Breast-AdenoCA::S.3	CC>TG	0.990745277762526	0.009254722237474032	0.0	0.0	0.0
Breast-AdenoCA::S.3	CC>TT	0.6907279631455465	0.3092720368544535	0.0	0.0	0.0
Breast-AdenoCA::S.3	CG>AT	0.936976776076661	0.06302322392333903	0.0	0.0	0.0
Breast-AdenoCA::S.3	CG>GC	0.9963270302280688	0.0036729697719313096	0.0	0.0	0.0
Breast-AdenoCA::S.3	CG>GT	0.9999999999999986	1.4586789030179462e-15	0.0	0.0	0.0
Breast-AdenoCA::S.3	CG>TA	0.6907279631455465	0.3092720368544535	0.0	0.0	0.0
Breast-AdenoCA::S.3	CG>TC	0.9999999999999991	8.684227887734499e-16	0.0	0.0	0.0
Breast-AdenoCA::S.3	CG>TT	0.9829765646567331	0.017023435343266877	0.0	0.0	0.0
Breast-AdenoCA::S.3	CT>AA	0.9999999999999993	5.816538927921729e-16	0.0	0.0	0.0
Breast-AdenoCA::S.3	CT>AC	0.6907279631455465	0.3092720368544535	0.0	0.0	0.0
Breast-AdenoCA::S.3	CT>AG	0.8584093446446394	0.14159065535536072	0.0	0.0	0.0
Breast-AdenoCA::S.3	CT>GA	0.09159492877400607	0.908405071225994	0.0	0.0	0.0
Breast-AdenoCA::S.3	CT>GC	0.8743432071656511	0.125656792834349	0.0	0.0	0.0
Breast-AdenoCA::S.3	CT>GG	0.26663353271575724	0.7333664672842427	0.0	0.0	0.0
Breast-AdenoCA::S.3	CT>TA	0.9999999999999994	5.523991112020345e-16	0.0	0.0	0.0
Breast-AdenoCA::S.3	CT>TC	0.9999999999999514	4.8622630100592626e-14	0.0	0.0	0.0
Breast-AdenoCA::S.3	CT>TG	0.9793697529878193	0.020630247012180726	0.0	0.0	0.0
Breast-AdenoCA::S.3	GC>AA	0.054878935639882366	0.9451210643601177	0.0	0.0	0.0
Breast-AdenoCA::S.3	GC>AG	0.09733315017943048	0.9026668498205694	0.0	0.0	0.0
Breast-AdenoCA::S.3	GC>AT	0.27885197115419685	0.7211480288458032	0.0	0.0	0.0
Breast-AdenoCA::S.3	GC>CA	0.2503492316890022	0.7496507683109978	0.0	0.0	0.0
Breast-AdenoCA::S.3	GC>CG	0.9960960857929431	0.003903914207057024	0.0	0.0	0.0
Breast-AdenoCA::S.3	GC>TA	0.1348697128831355	0.8651302871168646	0.0	0.0	0.0
Breast-AdenoCA::S.3	TA>AT	0.2532557724246266	0.7467442275753734	0.0	0.0	0.0
Breast-AdenoCA::S.3	TA>CG	0.1540870813227127	0.8459129186772872	0.0	0.0	0.0
Breast-AdenoCA::S.3	TA>CT	0.10744912762274106	0.8925508723772589	0.0	0.0	0.0
Breast-AdenoCA::S.3	TA>GC	0.814470739842061	0.1855292601579391	0.0	0.0	0.0
Breast-AdenoCA::S.3	TA>GG	0.11757863450213848	0.8824213654978615	0.0	0.0	0.0
Breast-AdenoCA::S.3	TA>GT	0.3768287815484506	0.6231712184515493	0.0	0.0	0.0
Breast-AdenoCA::S.3	TC>AA	0.014140738194780308	0.9858592618052197	0.0	0.0	0.0
Breast-AdenoCA::S.3	TC>AG	0.28621113526254616	0.7137888647374538	0.0	0.0	0.0
Breast-AdenoCA::S.3	TC>AT	1.858953077704356e-15	0.999999999999998	0.0	0.0	0.0
Breast-AdenoCA::S.3	TC>CA	0.029336682302634403	0.9706633176973657	0.0	0.0	0.0
Breast-AdenoCA::S.3	TC>CG	0.03517753358106449	0.9648224664189357	0.0	0.0	0.0
Breast-AdenoCA::S.3	TC>CT	0.9993411736779033	0.0006588263220967197	0.0	0.0	0.0
Breast-AdenoCA::S.3	TC>GA	0.0835381135796228	0.9164618864203772	0.0	0.0	0.0
Breast-AdenoCA::S.3	TC>GG	0.7806079887236996	0.21939201127630037	0.0	0.0	0.0
Breast-AdenoCA::S.3	TC>GT	0.9999999999999781	2.178656937996279e-14	0.0	0.0	0.0
Breast-AdenoCA::S.3	TG>AA	0.5925749392583527	0.4074250607416473	0.0	0.0	0.0
Breast-AdenoCA::S.3	TG>AC	0.8748415038156987	0.1251584961843014	0.0	0.0	0.0
Breast-AdenoCA::S.3	TG>AT	0.9999999999999996	4.3522354215917995e-16	0.0	0.0	0.0
Breast-AdenoCA::S.3	TG>CA	0.40172876758780857	0.5982712324121915	0.0	0.0	0.0
Breast-AdenoCA::S.3	TG>CC	0.6498366786366605	0.35016332136333944	0.0	0.0	0.0
Breast-AdenoCA::S.3	TG>CT	0.9929174515034713	0.007082548496528613	0.0	0.0	0.0
Breast-AdenoCA::S.3	TG>GA	0.4124776597758783	0.5875223402241215	0.0	0.0	0.0
Breast-AdenoCA::S.3	TG>GC	0.6280234692638579	0.37197653073614206	0.0	0.0	0.0
Breast-AdenoCA::S.3	TG>GT	0.9986556574449631	0.0013443425550368293	0.0	0.0	0.0
Breast-AdenoCA::S.3	TT>AA	0.9988872865133233	0.0011127134866767453	0.0	0.0	0.0
Breast-AdenoCA::S.3	TT>AC	0.9994899944258746	0.0005100055741253472	0.0	0.0	0.0
Breast-AdenoCA::S.3	TT>AG	0.9999999999999913	8.684227887737258e-15	0.0	0.0	0.0
Breast-AdenoCA::S.3	TT>CA	0.6907279631455465	0.3092720368544535	0.0	0.0	0.0
Breast-AdenoCA::S.3	TT>CC	0.9999999999993735	6.265466429066047e-13	0.0	0.0	0.0
Breast-AdenoCA::S.3	TT>CG	0.9999999999998728	1.2722312236845817e-13	0.0	0.0	0.0
Breast-AdenoCA::S.3	TT>GA	0.9999999999999609	3.8979310978346077e-14	0.0	0.0	0.0
Breast-AdenoCA::S.3	TT>GC	0.9999999999987876	1.2124084388705066e-12	0.0	0.0	0.0
Breast-AdenoCA::S.3	TT>GG	0.6907279631455465	0.3092720368544535	0.0	0.0	0.0
Breast-AdenoCA::S.4	AC>CA	0.040886710224617206	0.7167804660210235	0.2423328237543593	0.0	0.0
Breast-AdenoCA::S.4	AC>CG	0.13668567100700332	0.3387042588108727	0.524610070182124	0.0	0.0
Breast-AdenoCA::S.4	AC>CT	0.3865023652275201	4.041849991622635e-14	0.6134976347724396	0.0	0.0
Breast-AdenoCA::S.4	AC>GA	0.01650953734455387	0.48541644740449347	0.49807401525095263	0.0	0.0
Breast-AdenoCA::S.4	AC>GG	4.8115242115596597e-14	1.2809727540917664e-13	0.9999999999998238	0.0	0.0
Breast-AdenoCA::S.4	AC>GT	0.7179154668373351	4.5478753752895935e-05	0.282039054408912	0.0	0.0
Breast-AdenoCA::S.4	AC>TA	0.12428617935182958	0.16890406323480764	0.7068097574133627	0.0	0.0
Breast-AdenoCA::S.4	AC>TG	0.01368852627221778	0.1809961567890493	0.8053153169387329	0.0	0.0
Breast-AdenoCA::S.4	AC>TT	0.501288851355257	0.043773001256468096	0.45493814738827476	0.0	0.0
Breast-AdenoCA::S.4	AT>CA	0.023871513832441512	0.9161337631395368	0.059994723028021626	0.0	0.0
Breast-AdenoCA::S.4	AT>CC	7.830962723033675e-14	2.0818641935132872e-13	0.9999999999997135	0.0	0.0
Breast-AdenoCA::S.4	AT>CG	2.7494424065696544e-12	9.878135115997589e-12	0.9999999999873724	0.0	0.0
Breast-AdenoCA::S.4	AT>GA	0.08271275953058319	0.25262916862947105	0.6646580718399457	0.0	0.0
Breast-AdenoCA::S.4	AT>GC	0.12173134232433012	0.580008644999187	0.29826001267648283	0.0	0.0
Breast-AdenoCA::S.4	AT>TA	0.048386048625090085	0.7579283213908331	0.19368562998407685	0.0	0.0
Breast-AdenoCA::S.4	CC>AA	1.0	1.531209898195533e-17	9.55343529186749e-18	0.0	0.0
Breast-AdenoCA::S.4	CC>AG	0.5477880044604064	0.06488599678589954	0.38732599875369406	0.0	0.0
Breast-AdenoCA::S.4	CC>AT	0.7985356459939579	0.19854969026601846	0.0029146637400235247	0.0	0.0
Breast-AdenoCA::S.4	CC>GA	0.33455824364323533	0.10626789457995761	0.5591738617768071	0.0	0.0
Breast-AdenoCA::S.4	CC>GG	0.028755851758482973	0.007387743976113593	0.9638564042654034	0.0	0.0
Breast-AdenoCA::S.4	CC>GT	0.2687375111708015	0.030914173425935308	0.7003483154032633	0.0	0.0
Breast-AdenoCA::S.4	CC>TA	0.8830394429210032	0.014858819104022397	0.1021017379749744	0.0	0.0
Breast-AdenoCA::S.4	CC>TG	0.03966419830409868	0.0021999037555360096	0.9581358979403652	0.0	0.0
Breast-AdenoCA::S.4	CC>TT	0.18806956313941006	0.4999835949135324	0.31194684194705746	0.0	0.0
Breast-AdenoCA::S.4	CG>AT	0.14570559836085423	0.0581904412381045	0.7961039604010414	0.0	0.0
Breast-AdenoCA::S.4	CG>GC	0.4247506283121895	0.009297219703681676	0.5659521519841287	0.0	0.0
Breast-AdenoCA::S.4	CG>GT	0.3229598234029596	2.797124667964278e-15	0.6770401765970375	0.0	0.0
Breast-AdenoCA::S.4	CG>TA	0.18806956313941006	0.4999835949135324	0.31194684194705746	0.0	0.0
Breast-AdenoCA::S.4	CG>TC	0.22454256525083394	1.1577999167362503e-15	0.775457434749165	0.0	0.0
Breast-AdenoCA::S.4	CG>TT	0.2560430504535174	0.026328168999951385	0.7176287805465312	0.0	0.0
Breast-AdenoCA::S.4	CT>AA	0.46231323403376295	1.5966311103238961e-15	0.5376867659662354	0.0	0.0
Breast-AdenoCA::S.4	CT>AC	2.5661462461641327e-15	6.822108818745641e-15	0.9999999999999906	0.0	0.0
Breast-AdenoCA::S.4	CT>AG	0.017224860550798173	0.01686939441798129	0.9659057450312205	0.0	0.0
