Sample Names	MutationType	DBS2	DBS3	DBS4	DBS6	DBS7	DBS8	DBS9	DBS10
ColoRect-AdenoCA::S.1	CC>TT	0.0	0.0	0.0	0.24451085124604946	0.7554891487539505	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	CG>AT	0.0	0.0	0.0	0.9771687556705642	0.022831244329435754	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	CG>GC	0.0	0.0	0.0	0.5265529583700417	0.47344704162995827	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	CG>GT	0.0	0.0	0.0	0.9820895977436599	0.017910402256340066	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	CG>TA	0.0	0.0	0.0	0.24451085124604946	0.7554891487539505	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	CG>TC	0.0	0.0	0.0	0.9847310682994171	0.015268931700582918	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	CG>TT	0.0	0.0	0.0	0.9952740928410811	0.0047259071589187554	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	CT>AA	0.0	0.0	0.0	0.9999999999999942	5.724402617349613e-15	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	CT>AC	0.0	0.0	0.0	0.9999999999999853	1.4693542638406998e-14	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	CT>AG	0.0	0.0	0.0	0.9170167441608229	0.08298325583917711	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	CT>GA	0.0	0.0	0.0	0.5804688454244189	0.4195311545755811	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	CT>GC	0.0	0.0	0.0	0.03887484078394689	0.9611251592160531	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	CT>GG	0.0	0.0	0.0	0.3750518716933749	0.624948128306625	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	CT>TA	0.0	0.0	0.0	0.9999999999997098	2.901054720103917e-13	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	CT>TC	0.0	0.0	0.0	4.6293632420887046e-17	1.0	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	CT>TG	0.0	0.0	0.0	0.9999999999999978	2.2897610469398123e-15	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	GC>AA	0.0	0.0	0.0	0.24451085124604946	0.7554891487539505	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	GC>AG	0.0	0.0	0.0	0.9464476974207776	0.05355230257922229	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	GC>AT	0.0	0.0	0.0	0.6543898415349353	0.3456101584650647	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	GC>CA	0.0	0.0	0.0	0.8205308874311837	0.17946911256881629	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	GC>CG	0.0	0.0	0.0	1.2024936769157091e-15	0.9999999999999988	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	GC>TA	0.0	0.0	0.0	0.9790929038171132	0.020907096182886765	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	TA>AT	0.0	0.0	0.0	0.05135812491635321	0.9486418750836468	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	TA>CG	0.0	0.0	0.0	0.029063700373729136	0.9709362996262709	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	TA>CT	0.0	0.0	0.0	0.24021430888564413	0.7597856911143559	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	TA>GC	0.0	0.0	0.0	0.05805161801369657	0.9419483819863035	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	TA>GG	0.0	0.0	0.0	0.017517189533209347	0.9824828104667906	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	TA>GT	0.0	0.0	0.0	0.0008369911401794902	0.9991630088598207	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	TC>AA	0.0	0.0	0.0	0.45166453305929277	0.5483354669407072	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	TC>AG	0.0	0.0	0.0	0.9986314060060653	0.001368593993934774	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	TC>AT	0.0	0.0	0.0	0.08377480712474902	0.9162251928752511	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	TC>CA	0.0	0.0	0.0	0.6055032018458788	0.39449679815412114	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	TC>CG	0.0	0.0	0.0	0.15712432554102465	0.8428756744589754	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	TC>CT	0.0	0.0	0.0	0.26479903324021037	0.7352009667597895	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	TC>GA	0.0	0.0	0.0	0.9999999999999964	3.4939133141316328e-15	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	TC>GG	0.0	0.0	0.0	0.4298526458978276	0.5701473541021724	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	TC>GT	0.0	0.0	0.0	0.24451085124604946	0.7554891487539505	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	TG>AA	0.0	0.0	0.0	0.28455594593164424	0.7154440540683558	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	TG>AC	0.0	0.0	0.0	0.5760695610369507	0.4239304389630493	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	TG>AT	0.0	0.0	0.0	0.9837106201079266	0.016289379892073415	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	TG>CA	0.0	0.0	0.0	0.1439371348607194	0.8560628651392806	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	TG>CC	0.0	0.0	0.0	0.7259367361392858	0.2740632638607141	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	TG>CT	0.0	0.0	0.0	1.0	9.325572263900366e-17	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	TG>GA	0.0	0.0	0.0	0.24121232715070723	0.7587876728492928	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	TG>GC	0.0	0.0	0.0	0.3372059078841351	0.6627940921158649	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	TG>GT	0.0	0.0	0.0	0.5258193019717191	0.47418069802828094	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	TT>AA	0.0	0.0	0.0	0.0002894169625173888	0.9997105830374827	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	TT>AC	0.0	0.0	0.0	0.0011267319612277694	0.9988732680387722	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	TT>AG	0.0	0.0	0.0	0.013675001452021291	0.9863249985479787	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	TT>CA	0.0	0.0	0.0	2.994634154554821e-17	1.0	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	TT>CC	0.0	0.0	0.0	8.26485188983068e-17	1.0	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	TT>CG	0.0	0.0	0.0	0.0014764723167804224	0.9985235276832196	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	TT>GA	0.0	0.0	0.0	6.710453139908391e-17	0.9999999999999999	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	TT>GC	0.0	0.0	0.0	3.92826183897788e-05	0.9999607173816103	0.0	0.0	0.0
ColoRect-AdenoCA::S.1	TT>GG	0.0	0.0	0.0	0.24451085124604946	0.7554891487539505	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	AC>CA	0.0	0.0	0.051621107209744166	0.0	0.9483788927902559	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	AC>CG	0.0	0.0	0.004766334279973859	0.0	0.995233665720026	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	AC>CT	0.0	0.0	3.691834279545132e-16	0.0	0.9999999999999997	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	AC>GA	0.0	0.0	0.21439003683096824	0.0	0.7856099631690319	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	AC>GG	0.0	0.0	1.6654901994753406e-15	0.0	0.9999999999999984	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	AC>GT	0.0	0.0	1.5019747671996025e-06	0.0	0.9999984980252328	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	AC>TA	0.0	0.0	0.12388615095057279	0.0	0.8761138490494272	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	AC>TG	0.0	0.0	0.031109737811423673	0.0	0.9688902621885764	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	AC>TT	0.0	0.0	0.0760744184032759	0.0	0.9239255815967241	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	AT>CA	0.0	0.0	0.04743770415829138	0.0	0.9525622958417086	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	AT>CC	0.0	0.0	6.748099644658934e-16	0.0	0.9999999999999993	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	AT>CG	0.0	0.0	5.1431114764073845e-15	0.0	0.9999999999999949	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	AT>GA	0.0	0.0	0.013396244410518647	0.0	0.9866037555894814	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	AT>GC	0.0	0.0	0.0011419799919023966	0.0	0.9988580200080975	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	AT>TA	0.0	0.0	0.07442021588814755	0.0	0.9255797841118526	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	CC>AA	0.0	0.0	0.31847191880431963	0.0	0.6815280811956804	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	CC>AG	0.0	0.0	0.9752965743512299	0.0	0.024703425648770223	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	CC>AT	0.0	0.0	0.917494023940679	0.0	0.0825059760593209	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	CC>GA	0.0	0.0	0.8764487020902462	0.0	0.12355129790975383	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	CC>GG	0.0	0.0	0.021037438649622285	0.0	0.9789625613503775	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	CC>GT	0.0	0.0	0.2282835886402611	0.0	0.7717164113597389	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	CC>TA	0.0	0.0	0.999999999999912	0.0	8.81174110915946e-14	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	CC>TG	0.0	0.0	0.02078274585419976	0.0	0.9792172541458002	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	CC>TT	0.0	0.0	0.31847191880431963	0.0	0.6815280811956804	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	CG>AT	0.0	0.0	0.738093087805891	0.0	0.26190691219410894	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	CG>GC	0.0	0.0	0.016191860774247203	0.0	0.9838081392257528	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	CG>GT	0.0	0.0	2.040729650993032e-13	0.0	0.9999999999997959	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	CG>TA	0.0	0.0	0.31847191880431963	0.0	0.6815280811956804	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	CG>TC	0.0	0.0	8.674148619211659e-14	0.0	0.9999999999999133	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	CG>TT	0.0	0.0	0.8743747438850996	0.0	0.1256252561149005	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	CT>AA	0.0	0.0	0.31847191880431963	0.0	0.6815280811956804	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	CT>AC	0.0	0.0	0.2949049738670248	0.0	0.7050950261329753	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	CT>AG	0.0	0.0	0.14810796585330904	0.0	0.851892034146691	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	CT>GA	0.0	0.0	0.17843267831864407	0.0	0.8215673216813559	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	CT>GC	0.0	0.0	0.002785217319782913	0.0	0.997214782680217	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	CT>GG	0.0	0.0	0.12257917976904033	0.0	0.8774208202309597	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	CT>TA	0.0	0.0	0.31847191880431963	0.0	0.6815280811956804	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	CT>TC	0.0	0.0	6.684035407526023e-17	0.0	1.0	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	CT>TG	0.0	0.0	0.9999999999995136	0.0	4.863623339468964e-13	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	GC>AA	0.0	0.0	1.0	0.0	4.5670609407230816e-17	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	GC>AG	0.0	0.0	0.9894083841039262	0.0	0.01059161589607382	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	GC>AT	0.0	0.0	0.9409391322416293	0.0	0.059060867758370675	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	GC>CA	0.0	0.0	0.9146641140755624	0.0	0.08533588592443762	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	GC>CG	0.0	0.0	0.00022380419163779355	0.0	0.9997761958083622	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	GC>TA	0.0	0.0	0.999416151851722	0.0	0.0005838481482781068	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	TA>AT	0.0	0.0	0.2474264462372105	0.0	0.7525735537627896	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	TA>CG	0.0	0.0	0.07146689812905721	0.0	0.9285331018709427	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	TA>CT	0.0	0.0	0.15314127016695825	0.0	0.8468587298330418	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	TA>GC	0.0	0.0	0.02728986491607007	0.0	0.9727101350839299	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	TA>GG	0.0	0.0	0.2371289668281794	0.0	0.7628710331718206	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	TA>GT	0.0	0.0	0.15607729959152156	0.0	0.8439227004084786	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	TC>AA	0.0	0.0	0.9210683903360062	0.0	0.0789316096639938	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	TC>AG	0.0	0.0	0.9964679735292401	0.0	0.0035320264707599434	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	TC>AT	0.0	0.0	0.6890786717390601	0.0	0.3109213282609398	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	TC>CA	0.0	0.0	0.9495943444701452	0.0	0.05040565552985474	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	TC>CG	0.0	0.0	0.12898929256389072	0.0	0.8710107074361093	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	TC>CT	0.0	0.0	0.0005434211491851451	0.0	0.999456578850815	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	TC>GA	0.0	0.0	0.9999999999999996	0.0	4.1153735949372826e-16	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	TC>GG	0.0	0.0	0.008811355756844755	0.0	0.9911886442431552	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	TC>GT	0.0	0.0	0.31847191880431963	0.0	0.6815280811956804	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	TG>AA	0.0	0.0	0.16925503491398328	0.0	0.8307449650860168	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	TG>AC	0.0	0.0	0.026460145698979455	0.0	0.9735398543010206	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	TG>AT	0.0	0.0	3.274659207408312e-15	0.0	0.9999999999999967	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	TG>CA	0.0	0.0	0.019897002087185065	0.0	0.980102997912815	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	TG>CC	0.0	0.0	0.0645185929137161	0.0	0.9354814070862837	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	TG>CT	0.0	0.0	0.9999999999998175	0.0	1.8245992552459181e-13	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	TG>GA	0.0	0.0	0.3647621972658463	0.0	0.6352378027341536	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	TG>GC	0.0	0.0	0.0858753306878212	0.0	0.9141246693121788	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	TG>GT	0.0	0.0	0.0022329105332871742	0.0	0.9977670894667129	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	TT>AA	0.0	0.0	4.6221320509632815e-05	0.0	0.9999537786794904	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	TT>AC	0.0	0.0	9.95720388591517e-06	0.0	0.9999900427961143	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	TT>AG	0.0	0.0	7.837310533499903e-17	0.0	0.9999999999999999	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	TT>CA	0.0	0.0	4.323756783578757e-17	0.0	1.0	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	TT>CC	0.0	0.0	1.193308016258883e-16	0.0	0.9999999999999998	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	TT>CG	0.0	0.0	1.63864367240686e-15	0.0	0.9999999999999984	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	TT>GA	0.0	0.0	9.688785269624869e-17	0.0	0.9999999999999999	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	TT>GC	0.0	0.0	1.1510382500154015e-15	0.0	0.9999999999999989	0.0	0.0	0.0
ColoRect-AdenoCA::S.2	TT>GG	0.0	0.0	0.31847191880431963	0.0	0.6815280811956804	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	AC>CA	0.0045711545248653986	0.0	0.0	0.0	0.9954288454751348	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	AC>CG	0.002850337953273936	0.0	0.0	0.0	0.9971496620467261	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	AC>CT	0.005194295682828273	0.0	0.0	0.0	0.9948057043171717	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	AC>GA	0.01354163273389208	0.0	0.0	0.0	0.9864583672661079	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	AC>GG	9.252500190694066e-16	0.0	0.0	0.0	0.9999999999999991	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	AC>GT	0.03387924277749355	0.0	0.0	0.0	0.9661207572225063	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	AC>TA	0.13336860568408393	0.0	0.0	0.0	0.8666313943159161	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	AC>TG	0.0035787086055696945	0.0	0.0	0.0	0.9964212913944303	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	AC>TT	0.5823981699883203	0.0	0.0	0.0	0.41760183001167966	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	AT>CA	0.0019155472808215933	0.0	0.0	0.0	0.9980844527191784	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	AT>CC	3.7542093425499185e-16	0.0	0.0	0.0	0.9999999999999996	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	AT>CG	2.117238782375054e-15	0.0	0.0	0.0	0.9999999999999979	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	AT>GA	0.00653216826378801	0.0	0.0	0.0	0.993467831736212	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	AT>GC	0.00035476667359062486	0.0	0.0	0.0	0.9996452333264093	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	AT>TA	0.007534574157064546	0.0	0.0	0.0	0.9924654258429354	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	CC>AA	1.0	0.0	0.0	0.0	2.21550686415075e-17	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	CC>AG	0.997975561380297	0.0	0.0	0.0	0.0020244386197030995	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	CC>AT	0.9851075389433975	0.0	0.0	0.0	0.014892461056602515	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	CC>GA	0.9706151171706275	0.0	0.0	0.0	0.02938488282937249	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	CC>GG	0.110093075290687	0.0	0.0	0.0	0.889906924709313	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	CC>GT	0.7918102763388957	0.0	0.0	0.0	0.20818972366110425	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	CC>TA	0.999999999999999	0.0	0.0	0.0	1.0025168560282152e-15	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	CC>TG	0.3614180009743828	0.0	0.0	0.0	0.6385819990256172	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	CC>TT	0.20633074484563563	0.0	0.0	0.0	0.7936692551543644	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	CG>AT	0.9125621542355622	0.0	0.0	0.0	0.0874378457644378	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	CG>GC	0.526536239364792	0.0	0.0	0.0	0.4734637606352081	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	CG>GT	0.972105597994928	0.0	0.0	0.0	0.027894402005071886	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	CG>TA	0.20633074484563563	0.0	0.0	0.0	0.7936692551543644	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	CG>TC	0.9613614825033415	0.0	0.0	0.0	0.03863851749665849	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	CG>TT	0.9901100014235842	0.0	0.0	0.0	0.00988999857641576	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	CT>AA	0.9999999999999951	0.0	0.0	0.0	4.996968752788658e-15	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	CT>AC	0.1887638197732964	0.0	0.0	0.0	0.8112361802267035	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	CT>AG	0.2079568243698203	0.0	0.0	0.0	0.7920431756301796	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	CT>GA	0.005425391718060929	0.0	0.0	0.0	0.9945746082819391	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	CT>GC	0.004817698396389515	0.0	0.0	0.0	0.9951823016036107	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	CT>GG	0.012494322479242571	0.0	0.0	0.0	0.9875056775207576	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	CT>TA	0.9999999999999953	0.0	0.0	0.0	4.745641922027104e-15	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	CT>TC	0.00034231207632501933	0.0	0.0	0.0	0.9996576879236749	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	CT>TG	0.9999999999999588	0.0	0.0	0.0	4.1128896657568766e-14	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	GC>AA	0.9999999999999969	0.0	0.0	0.0	3.1575334048132723e-15	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	GC>AG	0.7150263141349604	0.0	0.0	0.0	0.28497368586503957	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	GC>AT	0.6054529618852174	0.0	0.0	0.0	0.3945470381147826	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	GC>CA	0.4713572018252443	0.0	0.0	0.0	0.5286427981747557	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	GC>CG	0.014028185763054268	0.0	0.0	0.0	0.9859718142369458	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	GC>TA	0.9851794152254523	0.0	0.0	0.0	0.01482058477454768	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	TA>AT	0.027024469510641115	0.0	0.0	0.0	0.9729755304893589	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	TA>CG	0.0034802036629186625	0.0	0.0	0.0	0.9965197963370813	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	TA>CT	0.0053935298521661365	0.0	0.0	0.0	0.9946064701478339	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	TA>GC	0.02976650850386867	0.0	0.0	0.0	0.9702334914961315	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	TA>GG	0.010211717819414745	0.0	0.0	0.0	0.9897882821805852	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	TA>GT	0.02710262765244259	0.0	0.0	0.0	0.9728973723475574	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	TC>AA	0.04002475916084397	0.0	0.0	0.0	0.9599752408391561	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	TC>AG	0.9657288683581466	0.0	0.0	0.0	0.03427113164185341	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	TC>AT	1.0262598464787257e-15	0.0	0.0	0.0	0.9999999999999989	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	TC>CA	0.12421382446203834	0.0	0.0	0.0	0.8757861755379618	0.0	0.0	0.0
ColoRect-AdenoCA::S.3	TC>CG	0.0013431825233929295	0.0	0.0	0.0	0.9986568174766071	0.0	0.0	0.0
