Sample Names	MutationType	DBS2	DBS4	DBS5	DBS6	DBS11
Lung-AdenoCA::S.1	TA>GG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.1	TA>GT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.1	TC>AA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.1	TC>AG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.1	TC>AT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.1	TC>CA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.1	TC>CG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.1	TC>CT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.1	TC>GA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.1	TC>GG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.1	TC>GT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.1	TG>AA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.1	TG>AC	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.1	TG>AT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.1	TG>CA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.1	TG>CC	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.1	TG>CT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.1	TG>GA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.1	TG>GC	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.1	TG>GT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.1	TT>AA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.1	TT>AC	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.1	TT>AG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.1	TT>CA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.1	TT>CC	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.1	TT>CG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.1	TT>GA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.1	TT>GC	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.1	TT>GG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	AC>CA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	AC>CG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	AC>CT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	AC>GA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	AC>GG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	AC>GT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	AC>TA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	AC>TG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	AC>TT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	AT>CA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	AT>CC	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	AT>CG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	AT>GA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	AT>GC	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	AT>TA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	CC>AA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	CC>AG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	CC>AT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	CC>GA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	CC>GG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	CC>GT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	CC>TA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	CC>TG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	CC>TT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	CG>AT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	CG>GC	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	CG>GT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	CG>TA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	CG>TC	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	CG>TT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	CT>AA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	CT>AC	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	CT>AG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	CT>GA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	CT>GC	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	CT>GG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	CT>TA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	CT>TC	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	CT>TG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	GC>AA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	GC>AG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	GC>AT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	GC>CA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	GC>CG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	GC>TA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	TA>AT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	TA>CG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	TA>CT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	TA>GC	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	TA>GG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	TA>GT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	TC>AA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	TC>AG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	TC>AT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	TC>CA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	TC>CG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	TC>CT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	TC>GA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	TC>GG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	TC>GT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	TG>AA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	TG>AC	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	TG>AT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	TG>CA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	TG>CC	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	TG>CT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	TG>GA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	TG>GC	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	TG>GT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	TT>AA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	TT>AC	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	TT>AG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	TT>CA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	TT>CC	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	TT>CG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	TT>GA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	TT>GC	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.2	TT>GG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	AC>CA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	AC>CG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	AC>CT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	AC>GA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	AC>GG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	AC>GT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	AC>TA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	AC>TG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	AC>TT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	AT>CA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	AT>CC	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	AT>CG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	AT>GA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	AT>GC	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	AT>TA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	CC>AA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	CC>AG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	CC>AT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	CC>GA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	CC>GG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	CC>GT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	CC>TA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	CC>TG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	CC>TT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	CG>AT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	CG>GC	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	CG>GT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	CG>TA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	CG>TC	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	CG>TT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	CT>AA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	CT>AC	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	CT>AG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	CT>GA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	CT>GC	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	CT>GG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	CT>TA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	CT>TC	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	CT>TG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	GC>AA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	GC>AG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	GC>AT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	GC>CA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	GC>CG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	GC>TA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	TA>AT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	TA>CG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	TA>CT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	TA>GC	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	TA>GG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	TA>GT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	TC>AA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	TC>AG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	TC>AT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	TC>CA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	TC>CG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	TC>CT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	TC>GA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	TC>GG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	TC>GT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	TG>AA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	TG>AC	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	TG>AT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	TG>CA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	TG>CC	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	TG>CT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	TG>GA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	TG>GC	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	TG>GT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	TT>AA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	TT>AC	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	TT>AG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	TT>CA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	TT>CC	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	TT>CG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	TT>GA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	TT>GC	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.3	TT>GG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	AC>CA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	AC>CG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	AC>CT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	AC>GA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	AC>GG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	AC>GT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	AC>TA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	AC>TG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	AC>TT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	AT>CA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	AT>CC	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	AT>CG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	AT>GA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	AT>GC	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	AT>TA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	CC>AA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	CC>AG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	CC>AT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	CC>GA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	CC>GG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	CC>GT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	CC>TA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	CC>TG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	CC>TT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	CG>AT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	CG>GC	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	CG>GT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	CG>TA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	CG>TC	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	CG>TT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	CT>AA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	CT>AC	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	CT>AG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	CT>GA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	CT>GC	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	CT>GG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	CT>TA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	CT>TC	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	CT>TG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	GC>AA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	GC>AG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	GC>AT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	GC>CA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	GC>CG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	GC>TA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	TA>AT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	TA>CG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	TA>CT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	TA>GC	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	TA>GG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	TA>GT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	TC>AA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	TC>AG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	TC>AT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	TC>CA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	TC>CG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	TC>CT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	TC>GA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	TC>GG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	TC>GT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	TG>AA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	TG>AC	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	TG>AT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	TG>CA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	TG>CC	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	TG>CT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	TG>GA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	TG>GC	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	TG>GT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	TT>AA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	TT>AC	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	TT>AG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	TT>CA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	TT>CC	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	TT>CG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	TT>GA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	TT>GC	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.4	TT>GG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.5	AC>CA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.5	AC>CG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.5	AC>CT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.5	AC>GA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.5	AC>GG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.5	AC>GT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.5	AC>TA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.5	AC>TG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.5	AC>TT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.5	AT>CA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.5	AT>CC	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.5	AT>CG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.5	AT>GA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.5	AT>GC	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.5	AT>TA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.5	CC>AA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.5	CC>AG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.5	CC>AT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.5	CC>GA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.5	CC>GG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.5	CC>GT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.5	CC>TA	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.5	CC>TG	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.5	CC>TT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.5	CG>AT	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.5	CG>GC	1.0	0.0	0.0	0.0	0.0
Lung-AdenoCA::S.5	CG>GT	1.0	0.0	0.0	0.0	0.0
